WKT;GID;ID_HOJA;TIPO;ESTADO
"POLYGON ((443068.23 4107103.14,443051.78 4107117.43,443050.55 4107118.54,443058.71 4107128.02,443066.87 4107137.5,443075.02 4107146.97,443083.18 4107156.45,443077.62 4107165.49,443071.01 4107172.63,443069.8 4107173.72,443079.2 4107182.78,443088.61 4107191.83,443098.01 4107200.89,443107.82 4107211.15,443114.44 4107205.72,443115.38 4107204.78,443101.86 4107189.18,443088.33 4107173.57,443088.01 4107172.35,443094.93 4107163.55,443096.71 4107161.16,443101.28 4107151.79,443102.12 4107149.32,443093.65 4107137.78,443085.18 4107126.23,443076.7 4107114.69,443068.23 4107103.14))";"827125";"102632";EDI;USO
"POLYGON ((443480.84 4105776.71,443483.33 4105787.77,443485.62 4105797.03,443486.38 4105801.68,443486.52 4105802.59,443486.91 4105802.59,443490.86 4105802.06,443490.77 4105800.53,443497.27 4105799.0,443506.22 4105796.94,443515.18 4105794.88,443517.22 4105794.41,443515.9 4105790.24,443511.98 4105791.0,443504.08 4105792.81,443496.19 4105794.63,443494.95 4105794.88,443489.79 4105795.92,443489.56 4105794.88,443487.4 4105785.22,443485.25 4105775.57,443480.84 4105776.71))";"827126";"102632";EDI;USO
"POLYGON ((441828.92 4106166.0,441838.6 4106166.33,441838.85 4106158.38,441839.11 4106150.35,441829.48 4106150.03,441829.33 4106154.79,441829.07 4106161.38,441828.92 4106166.0))";"827127";"102632";EDI;USO
"POLYGON ((441852.9 4106142.88,441852.75 4106145.74,441861.42 4106146.22,441863.62 4106146.34,441866.98 4106146.53,441867.41 4106138.79,441867.61 4106135.19,441860.36 4106134.79,441853.37 4106134.41,441853.17 4106138.0,441853.02 4106140.73,441852.9 4106142.88))";"827128";"102632";EDI;USO
"POLYGON ((442015.88 4106083.38,442018.11 4106083.5,442023.12 4106083.78,442023.36 4106079.44,442023.67 4106073.75,442023.83 4106070.86,442024.11 4106065.76,442016.87 4106065.37,442016.59 4106070.46,442016.29 4106076.05,442016.19 4106077.71,442015.88 4106083.38))";"827146";"102632";EDI;USO
"POLYGON ((442147.72 4106549.65,442146.77 4106550.51,442146.67 4106550.6,442143.34 4106555.28,442142.96 4106555.82,442141.61 4106557.7,442141.45 4106557.94,442140.68 4106559.0,442160.6 4106574.14,442161.59 4106572.74,442162.63 4106571.28,442167.05 4106565.07,442167.76 4106564.07,442175.91 4106568.07,442187.3 4106551.39,442198.69 4106534.72,442210.07 4106518.04,442221.46 4106501.36,442220.01 4106500.38,442214.28 4106496.1,442197.97 4106514.44,442181.65 4106532.77,442170.14 4106548.29,442158.99 4106539.41,442147.72 4106549.65))";"827147";"102632";EDI;USO
"POLYGON ((442579.38 4106221.67,442583.41 4106229.81,442588.77 4106227.12,442594.12 4106224.42,442598.32 4106233.05,442602.52 4106241.68,442600.88 4106242.55,442594.68 4106246.3,442591.75 4106247.98,442590.92 4106248.53,442593.76 4106253.69,442596.6 4106258.84,442604.29 4106254.81,442611.97 4106250.78,442619.66 4106246.75,442617.05 4106241.26,442614.44 4106235.77,442616.45 4106234.24,442614.05 4106229.01,442611.76 4106224.1,442609.47 4106219.19,442608.32 4106217.28,442604.93 4106211.69,442604.25 4106210.56,442601.67 4106211.6,442588.97 4106217.53,442588.04 4106211.87,442586.73 4106203.91,442577.62 4106205.62,442579.38 4106221.67))";"827148";"102632";EDI;USO
"POLYGON ((442652.17 4106545.83,442652.27 4106545.05,442644.41 4106543.62,442636.26 4106542.26,442628.03 4106540.96,442619.58 4106539.61,442618.82 4106545.83,442617.69 4106554.62,442617.35 4106556.67,442616.91 4106560.51,442615.79 4106568.57,442623.83 4106569.78,442624.25 4106569.84,442632.15 4106570.96,442632.61 4106571.03,442634.28 4106571.29,442641.1 4106572.32,442648.27 4106565.71,442655.61 4106560.26,442650.4 4106559.48,442651.29 4106552.66,442652.17 4106545.83))";"827150";"102632";EDI;USO
"POLYGON ((442693.37 4106558.12,442693.69 4106559.29,442696.52 4106575.4,442691.86 4106577.58,442691.36 4106576.64,442678.73 4106559.15,442679.58 4106558.6,442698.86 4106543.31,442698.13 4106542.1,442689.76 4106530.73,442688.68 4106531.5,442673.38 4106543.09,442674.06 4106543.67,442678.45 4106549.13,442676.7 4106550.26,442663.01 4106560.76,442663.73 4106561.21,442666.94 4106564.24,442666.09 4106565.06,442654.57 4106577.66,442649.38 4106569.3,442639.85 4106576.99,442640.9 4106579.23,442645.17 4106588.01,442646.98 4106589.66,442655.46 4106600.0,442663.94 4106610.33,442666.34 4106613.59,442679.56 4106630.05,442692.77 4106646.51,442695.73 4106645.46,442713.89 4106638.37,442732.04 4106631.28,442731.53 4106628.82,442728.55 4106616.14,442725.57 4106603.45,442724.0 4106603.87,442703.4 4106608.83,442703.45 4106609.64,442706.0 4106614.75,442704.83 4106615.03,442692.16 4106622.74,442681.89 4106609.49,442683.72 4106608.77,442699.03 4106598.26,442697.9 4106596.2,442710.9 4106591.99,442709.3 4106586.61,442697.68 4106589.41,442697.31 4106588.56,442695.99 4106584.12,442708.28 4106580.95,442705.27 4106568.55,442702.25 4106556.14,442693.37 4106558.12))";"827154";"102632";EDI;USO
"POLYGON ((443719.01 4104462.22,443722.38 4104466.57,443725.75 4104470.91,443729.32 4104468.14,443727.33 4104465.57,443729.9 4104463.58,443728.52 4104461.8,443731.86 4104459.21,443728.49 4104454.86,443724.93 4104457.62,443719.01 4104462.22))";"827155";"102632";EDI;USO
"POLYGON ((442574.31 4104789.82,442579.47 4104791.69,442584.63 4104793.56,442584.92 4104793.66,442585.88 4104791.0,442587.33 4104787.0,442583.75 4104785.7,442580.94 4104784.69,442576.72 4104783.16,442574.31 4104789.82))";"827159";"102632";EDI;USO
"POLYGON ((442580.92 4104772.9,442586.04 4104774.88,442591.16 4104776.85,442591.45 4104776.95,442592.46 4104774.31,442593.99 4104770.34,442590.44 4104768.97,442587.65 4104767.9,442583.46 4104766.29,442580.92 4104772.9))";"827160";"102632";EDI;USO
"POLYGON ((442599.52 4106616.4,442602.17 4106615.57,442608.31 4106613.2,442615.36 4106634.29,442618.38 4106642.11,442620.93 4106649.16,442623.85 4106656.73,442626.87 4106664.8,442628.04 4106664.33,442634.74 4106661.62,442646.46 4106652.74,442657.19 4106644.33,442654.62 4106641.46,442642.95 4106628.41,442641.88 4106629.36,442629.89 4106638.64,442629.58 4106637.8,442628.34 4106634.27,442625.02 4106635.28,442623.44 4106631.15,442622.16 4106627.65,442625.55 4106626.32,442637.72 4106618.56,442627.23 4106605.75,442616.73 4106592.94,442617.49 4106592.53,442621.07 4106589.68,442621.8 4106590.84,442634.93 4106607.38,442648.07 4106623.92,442661.2 4106640.46,442674.33 4106657.0,442675.67 4106655.91,442682.39 4106650.98,442682.15 4106649.72,442668.83 4106633.58,442655.51 4106617.43,442642.18 4106601.29,442628.86 4106585.14,442629.62 4106583.83,442632.33 4106578.16,442630.4 4106577.99,442616.26 4106575.56,442602.11 4106573.12,442601.81 4106575.54,442600.49 4106589.05,442599.17 4106602.56,442597.65 4106602.75,442594.6 4106604.11,442594.65 4106605.01,442599.52 4106616.4))";"827161";"102632";EDI;USO
"POLYGON ((442597.02 4106624.69,442595.16 4106625.42,442592.07 4106626.65,442589.56 4106627.65,442583.81 4106629.94,442582.06 4106630.63,442583.81 4106635.11,442584.91 4106637.93,442587.89 4106645.26,442590.84 4106652.52,442596.31 4106650.43,442601.79 4106648.34,442606.96 4106646.49,442612.13 4106644.63,442613.05 4106644.3,442610.16 4106636.67,442607.39 4106629.0,442606.57 4106629.33,442600.02 4106631.92,442597.02 4106624.69))";"827162";"102632";EDI;USO
"POLYGON ((442580.62 4106691.51,442583.82 4106690.29,442590.28 4106687.82,442596.74 4106685.35,442593.78 4106677.8,442591.0 4106670.32,442588.17 4106662.97,442585.31 4106655.44,442583.81 4106651.56,442582.44 4106648.01,442579.67 4106640.49,442576.74 4106632.78,442571.8 4106634.72,442568.96 4106635.83,442565.67 4106637.12,442561.58 4106644.11,442562.67 4106646.97,442568.53 4106644.75,442570.93 4106652.32,442565.46 4106654.37,442571.04 4106669.27,442576.73 4106667.23,442577.32 4106668.74,442578.36 4106671.45,442579.6 4106674.61,442574.76 4106676.54,442573.88 4106676.89,442580.62 4106691.51))";"827163";"102632";EDI;USO
"POLYGON ((442587.88 4106729.18,442578.28 4106736.54,442575.76 4106733.19,442567.82 4106736.56,442570.21 4106743.24,442578.72 4106739.7,442578.77 4106739.82,442580.5 4106741.99,442583.8 4106740.09,442585.93 4106743.24,442592.94 4106738.68,442590.95 4106735.5,442587.88 4106729.18))";"827164";"102632";EDI;USO
"POLYGON ((442632.01 4106826.35,442634.67 4106825.17,442633.66 4106817.96,442639.18 4106821.46,442634.63 4106834.13,442635.83 4106839.74,442637.03 4106845.36,442638.24 4106845.87,442642.13 4106837.44,442645.45 4106830.27,442648.27 4106824.16,442650.2 4106819.99,442653.91 4106811.96,442655.36 4106808.83,442648.89 4106807.03,442645.03 4106805.96,442638.51 4106804.15,442632.0 4106802.33,442629.95 4106801.76,442628.97 4106805.92,442632.01 4106826.35))";"827165";"102632";EDI;USO
"POLYGON ((442540.57 4104794.17,442544.81 4104795.7,442547.21 4104789.06,442542.04 4104787.19,442536.87 4104785.31,442536.61 4104785.22,442535.66 4104787.86,442534.21 4104791.87,442537.75 4104793.15,442540.57 4104794.17))";"827166";"102632";EDI;USO
"POLYGON ((442743.42 4106585.33,442742.49 4106586.57,442745.43 4106599.77,442746.33 4106599.45,442748.17 4106598.63,442748.31 4106599.44,442750.92 4106608.77,442754.24 4106607.89,442759.6 4106626.58,442764.95 4106645.26,442768.54 4106657.78,442776.32 4106666.67,442775.42 4106667.4,442765.49 4106674.15,442765.63 4106675.67,442768.83 4106685.41,442769.86 4106684.82,442774.44 4106683.22,442774.85 4106684.29,442778.14 4106694.97,442778.95 4106694.83,442786.71 4106693.39,442787.92 4106691.77,442804.71 4106666.38,442803.36 4106665.71,442797.95 4106661.52,442791.92 4106667.8,442790.65 4106666.5,442783.49 4106654.64,442782.48 4106652.08,442779.09 4106640.78,442777.79 4106641.28,442773.44 4106642.61,442772.99 4106641.08,442769.92 4106629.35,442763.94 4106606.49,442764.79 4106606.04,442774.16 4106602.08,442769.69 4106598.51,442768.26 4106599.01,442763.41 4106600.56,442763.0 4106599.58,442761.13 4106594.56,442760.19 4106594.88,442756.47 4106596.34,442755.97 4106595.66,442752.73 4106585.8,442764.15 4106571.63,442757.83 4106566.22,442743.42 4106585.33))";"827168";"102632";EDI;USO
"POLYGON ((442850.28 4106611.15,442837.13 4106620.19,442830.67 4106624.79,442824.21 4106629.38,442817.74 4106633.98,442811.28 4106638.58,442816.22 4106645.83,442824.33 4106640.32,442832.44 4106634.82,442840.55 4106629.31,442848.66 4106623.81,442856.77 4106618.3,442854.88 4106614.54,442860.6 4106610.09,442857.56 4106605.85,442850.28 4106611.15))";"827169";"102632";EDI;USO
"POLYGON ((442878.93 4106623.9,442881.08 4106627.04,442883.46 4106630.5,442886.45 4106634.85,442887.67 4106636.62,442892.49 4106644.24,442898.0 4106639.2,442905.37 4106631.66,442903.5 4106629.28,442903.26 4106628.97,442897.65 4106621.86,442896.84 4106620.83,442891.8 4106623.97,442889.3 4106625.53,442888.44 4106624.17,442887.53 4106622.74,442886.45 4106621.04,442882.84 4106622.41,442878.93 4106623.9))";"827170";"102632";EDI;USO
"POLYGON ((442841.18 4106798.56,442842.91 4106800.13,442844.78 4106801.75,442850.2 4106806.83,442853.67 4106803.04,442857.14 4106799.25,442855.56 4106797.73,442854.9 4106797.1,442853.55 4106795.82,442848.15 4106790.7,442843.63 4106795.82,442842.51 4106797.1,442841.94 4106797.73,442841.18 4106798.56))";"827171";"102632";EDI;USO
"POLYGON ((442858.78 4106813.74,442860.41 4106815.24,442861.65 4106816.38,442865.24 4106812.58,442868.82 4106808.78,442864.49 4106804.84,442860.16 4106800.9,442856.6 4106804.67,442853.04 4106808.44,442858.78 4106813.74))";"827173";"102632";EDI;USO
"POLYGON ((442708.14 4107058.77,442715.4 4107056.29,442723.22 4107052.03,442726.11 4107050.46,442722.44 4107044.72,442718.76 4107038.99,442712.39 4107043.48,442709.71 4107045.37,442703.51 4107049.65,442697.35 4107053.9,442691.2 4107058.16,442691.39 4107059.3,442692.42 4107059.55,442692.9 4107059.65,442693.43 4107059.73,442694.17 4107059.81,442695.41 4107059.94,442696.68 4107060.08,442697.75 4107060.1,442698.76 4107060.21,442699.42 4107060.28,442700.73 4107060.23,442702.08 4107060.13,442702.85 4107060.12,442703.65 4107060.04,442704.45 4107059.91,442705.23 4107059.71,442705.95 4107059.55,442706.37 4107059.43,442706.9 4107059.24,442707.57 4107058.96,442708.14 4107058.77))";"827174";"102632";EDI;USO
"POLYGON ((442916.75 4106717.28,442920.07 4106718.92,442924.77 4106721.24,442929.47 4106723.56,442930.26 4106723.95,442932.61 4106722.0,442940.14 4106717.63,442940.73 4106717.38,442944.21 4106718.85,442945.18 4106719.52,442945.97 4106719.98,442946.98 4106720.65,442950.42 4106722.37,442951.11 4106723.25,442953.23 4106725.98,442954.98 4106724.3,442961.06 4106718.48,442965.4 4106714.32,442963.64 4106711.93,442965.34 4106710.84,442967.91 4106709.18,442972.15 4106706.45,442973.5 4106708.53,442976.94 4106713.8,442980.38 4106719.07,442980.46 4106719.19,442982.64 4106722.53,442986.66 4106720.1,442983.56 4106715.33,442980.46 4106710.56,442980.38 4106710.44,442977.25 4106705.62,442975.87 4106703.5,442980.38 4106700.55,442984.23 4106698.04,442980.46 4106692.41,442980.38 4106692.29,442978.16 4106688.98,442965.54 4106696.34,442963.87 4106693.78,442955.92 4106697.19,442947.96 4106700.6,442944.77 4106701.97,442937.97 4106704.89,442931.16 4106707.8,442924.36 4106710.72,442923.28 4106711.19,442922.03 4106711.72,442919.41 4106714.48,442916.75 4106717.28))";"827175";"102632";EDI;USO
"POLYGON ((442986.03 4106680.78,442990.77 4106688.39,442991.77 4106687.81,443002.46 4106681.93,443006.78 4106678.57,443011.1 4106675.22,443007.98 4106671.26,443004.85 4106667.31,443000.27 4106670.24,442995.68 4106673.18,442993.77 4106674.69,442987.07 4106679.96,442986.03 4106680.78))";"827176";"102632";EDI;USO
"POLYGON ((443122.98 4106692.03,443126.95 4106697.71,443133.72 4106694.26,443140.49 4106690.81,443147.25 4106687.37,443153.33 4106684.5,443153.91 4106685.71,443160.16 4106682.67,443158.8 4106679.89,443165.45 4106676.65,443163.35 4106672.33,443156.84 4106675.51,443150.32 4106678.69,443143.8 4106681.87,443136.86 4106685.25,443129.92 4106688.64,443122.98 4106692.03))";"827177";"102632";EDI;USO
"POLYGON ((443120.9 4106752.71,443127.88 4106762.06,443133.24 4106764.81,443144.11 4106765.51,443146.77 4106764.58,443160.08 4106756.12,443155.78 4106749.67,443151.47 4106743.22,443143.88 4106748.31,443136.28 4106753.39,443130.28 4106742.46,443128.27 4106744.13,443120.09 4106751.41,443120.9 4106752.71))";"827178";"102632";EDI;USO
"POLYGON ((442927.0 4106851.47,442929.47 4106848.75,442925.2 4106844.68,442920.93 4106840.61,442917.12 4106844.61,442913.31 4106848.61,442919.46 4106854.51,442922.02 4106856.93,442923.82 4106854.95,442924.52 4106854.19,442927.0 4106851.47))";"827179";"102632";EDI;USO
"POLYGON ((443066.26 4106783.0,443067.59 4106784.19,443069.1 4106785.79,443073.5 4106791.09,443075.38 4106793.18,443075.62 4106793.45,443077.58 4106795.61,443078.09 4106795.37,443079.42 4106794.66,443081.73 4106793.45,443082.85 4106792.86,443083.77 4106792.37,443085.28 4106791.57,443086.15 4106791.12,443091.97 4106788.23,443097.6 4106785.43,443099.79 4106784.34,443103.3 4106782.59,443108.58 4106779.97,443114.23 4106777.14,443119.8 4106774.37,443126.18 4106771.05,443122.15 4106765.38,443119.69 4106761.92,443117.87 4106762.89,443114.92 4106764.48,443116.2 4106767.08,443116.74 4106768.17,443111.11 4106771.07,443110.5 4106771.39,443105.49 4106773.97,443100.26 4106776.66,443094.65 4106779.56,443089.13 4106782.4,443082.59 4106774.21,443076.23 4106776.43,443071.63 4106779.48,443071.48 4106779.57,443068.53 4106781.51,443068.38 4106781.61,443066.26 4106783.0))";"827180";"102632";EDI;USO
"POLYGON ((442927.83 4106925.48,442929.99 4106928.76,442926.36 4106931.46,442931.6 4106936.69,442935.33 4106940.53,442941.54 4106946.71,442945.66 4106949.68,442949.77 4106952.66,442953.4 4106954.35,442957.02 4106956.04,442959.5 4106954.35,442966.73 4106949.42,442961.9 4106942.5,442957.08 4106935.58,442952.25 4106928.66,442947.75 4106922.09,442943.24 4106915.53,442935.54 4106920.5,442927.83 4106925.48))";"827181";"102632";EDI;USO
"POLYGON ((442567.31 4106872.31,442582.28 4106901.84,442586.66 4106901.83,442586.66 4106892.88,442586.66 4106890.18,442586.65 4106880.88,442586.65 4106875.77,442586.65 4106870.66,442586.65 4106861.56,442577.22 4106861.6,442575.69 4106861.6,442575.71 4106863.64,442568.29 4106863.37,442567.31 4106872.31))";"827183";"102632";EDI;USO
"POLYGON ((442600.62 4104753.66,442597.1 4104752.22,442594.33 4104751.1,442590.17 4104749.4,442587.5 4104755.95,442592.58 4104758.03,442597.66 4104760.11,442597.94 4104760.22,442599.01 4104757.6,442600.62 4104753.66))";"827187";"102632";EDI;USO
"POLYGON ((442594.85 4104739.36,442603.44 4104743.05,442605.42 4104743.9,442607.98 4104737.93,442606.01 4104737.08,442602.75 4104735.68,442599.99 4104734.49,442597.4 4104733.41,442594.85 4104739.36))";"827188";"102632";EDI;USO
"POLYGON ((442602.13 4104722.97,442610.72 4104726.66,442612.7 4104727.51,442615.26 4104721.54,442613.29 4104720.69,442610.03 4104719.29,442607.27 4104718.1,442604.68 4104717.02,442602.13 4104722.97))";"827189";"102632";EDI;USO
"POLYGON ((442538.9 4106931.33,442539.79 4106930.03,442551.22 4106916.29,442562.64 4106902.54,442568.29 4106914.47,442573.94 4106926.4,442579.59 4106938.33,442585.24 4106950.26,442583.4 4106951.66,442574.56 4106961.55,442575.29 4106962.45,442583.33 4106969.99,442584.13 4106969.63,442600.93 4106951.79,442599.75 4106949.59,442593.4 4106936.57,442604.65 4106935.73,442605.72 4106960.53,442598.23 4106967.65,442597.09 4106968.77,442590.75 4106974.96,442586.72 4106978.89,442582.7 4106982.82,442576.82 4106988.57,442570.93 4106994.31,442565.05 4107000.06,442559.16 4107005.8,442553.28 4107011.55,442555.78 4107014.28,442558.15 4107016.86,442563.08 4107022.23,442564.16 4107021.89,442568.92 4107020.4,442574.75 4107018.57,442578.96 4107017.25,442583.04 4107015.96,442583.85 4107015.71,442586.54 4107014.86,442590.95 4107010.37,442595.37 4107005.89,442601.02 4107000.15,442606.67 4106994.41,442607.17 4106993.91,442608.39 4106992.67,442613.12 4106987.85,442617.72 4106983.37,442616.64 4106962.98,442616.53 4106961.25,442616.11 4106954.38,442615.79 4106949.1,442615.44 4106943.42,442615.1 4106937.75,442614.79 4106932.71,442614.49 4106927.67,442613.08 4106927.73,442604.96 4106928.13,442602.31 4106928.25,442598.35 4106928.49,442598.04 4106919.72,442597.98 4106917.85,442584.99 4106919.32,442576.98 4106902.89,442568.97 4106886.46,442566.64 4106887.46,442557.72 4106891.29,442555.76 4106893.0,442542.43 4106908.27,442529.1 4106923.53,442530.55 4106924.46,442538.9 4106931.33))";"827191";"102632";EDI;USO
"POLYGON ((442687.04 4106946.72,442684.24 4106950.15,442679.2 4106953.54,442677.95 4106954.38,442672.19 4106958.26,442673.65 4106960.14,442678.94 4106966.96,442684.24 4106973.78,442687.2 4106977.59,442691.91 4106973.8,442696.62 4106970.02,442704.37 4106963.79,442707.83 4106961.01,442714.09 4106955.98,442716.1 4106954.37,442717.51 4106953.24,442722.11 4106949.57,442722.35 4106949.38,442718.06 4106944.02,442713.76 4106938.66,442708.58 4106931.43,442709.38 4106929.65,442710.34 4106927.55,442704.54 4106924.85,442698.74 4106922.15,442697.77 4106924.2,442694.92 4106930.17,442692.54 4106935.17,442690.15 4106940.18,442689.53 4106941.49,442687.04 4106946.72))";"827192";"102632";EDI;USO
"POLYGON ((442665.94 4107036.55,442683.23 4107061.0,442698.53 4107050.22,442700.88 4107048.53,442705.25 4107045.37,442705.56 4107045.13,442712.42 4107039.98,442698.82 4107027.78,442685.22 4107015.57,442684.25 4107016.69,442676.02 4107026.19,442670.98 4107031.37,442665.94 4107036.55))";"827193";"102632";EDI;USO
